Excommunicate;3;W;common;7377;ALA;3
Guardians of Akrasa;3;W;common;11748;ALA;4
Gustrider Exuberant;3;W;common;3120;ALA;22
Invincible Hymn;8;W;rare;3670;ALA;16
Knight of the Skyward Eye;2;GW;common;7116;ALA;24
Knight of the White Orchid;2;W;rare;4460;ALA;8
Knight-Captain of Eos;5;W;rare;3281;ALA;11
Marble Chalice;3;W;common;5646;ALA;2
Metallurgeon;2;W;uncommon;9168;ALA;2
Oblivion Ring;3;W;common;14058;ALA;8
Ranger of Eos;4;W;rare;4708;ALA;16
Resounding Silence;4;GUW;common;12006;ALA;11
Rockcaster Platoon;7;GW;uncommon;8489;ALA;21
Sanctum Gargoyle;4;W;common;2664;ALA;19
Scourglass;5;W;rare;8504;ALA;25
Sighted-Caste Sorcerer;2;UW;common;13964;ALA;17
Sigiled Paladin;2;W;uncommon;1443;ALA;1
Soul's Grace;2;W;common;28;ALA;11
Sunseed Nurturer;3;W;uncommon;14521;ALA;14
Welkin Guide;5;W;common;12961;ALA;24
Yoked Plowbeast;7;W;common;3020;ALA;11
Call to Heel;2;U;common;14364;ALA;23
Cancel;3;U;common;10037;ALA;7
Cathartic Adept;1;U;common;1253;ALA;1
Cloudheath Drake;5;UW;common;13132;ALA;5
Coma Veil;5;U;common;10374;ALA;23
Courier's Capsule;2;U;common;10471;ALA;3
Covenant of Minds;5;U;rare;13605;ALA;5
Dawnray Archer;3;UW;uncommon;14947;ALA;18
Esper Battlemage;3;BUW;uncommon;1050;ALA;22
Etherium Astrolabe;3;BU;uncommon;10157;ALA;16
Etherium Sculptor;2;U;common;11997;ALA;7
Fatestitcher;4;U;uncommon;1768;ALA;9
Filigree Sages;4;U;uncommon;12231;ALA;1
Gather Specimens;6;U;rare;13025;ALA;2
Jhessian Lookout;2;U;common;7284;ALA;5
Kathari Screecher;3;U;common;8251;ALA;2
Kederekt Leviathan;8;U;rare;15;ALA;18
Master of Etherium;3;U;rare;825;ALA;11
Memory Erosion;3;U;rare;5642;ALA;3
Mindlock Orb;4;U;rare;2159;ALA;12
Outrider of Jhess;4;U;common;8289;ALA;4
Protomatter Powder;3;UW;uncommon;6700;ALA;24
Resounding Wave;3;BUW;common;12313;ALA;15
Sharding Sphinx;6;U;rare;14047;ALA;24
Skill Borrower;3;U;rare;118;ALA;21
Spell Snip;3;U;common;12661;ALA;23
Sphinx's Herald;1;U;uncommon;14257;ALA;14
Steelclad Serpent;6;U;common;6228;ALA;19
Tezzeret the Seeker;5;U;mythic;6445;ALA;12
Tortoise Formation;4;U;common;11487;ALA;14
Vectis Silencers;3;BU;common;5014;ALA;20
Ad Nauseam;5;B;rare;14473;ALA;9
Archdemon of Unx;7;B;rare;9038;ALA;11
Banewasp Affliction;2;B;common;4582;ALA;16
Blister Beetle;2;B;common;9608;ALA;3
Bone Splinters;1;B;common;10712;ALA;19
Corpse Connoisseur;5;B;uncommon;7785;ALA;19
Cunning Lethemancer;3;B;rare;753;ALA;0
Death Baron;3;B;rare;1;ALA;17
Deathgreeter;1;B;common;9130;ALA;22
Demon's Herald;1;B;uncommon;7638;ALA;20
Dreg Reaver;5;B;common;3255;ALA;4
Dregscape Zombie;2;B;common;2863;ALA;23
Executioner's Capsule;1;B;common;2179;ALA;19
Fleshbag Marauder;3;B;uncommon;532;ALA;25
Glaze Fiend;2;B;common;12258;ALA;10
Grixis Battlemage;3;BRU;uncommon;6678;ALA;5
Immortal Coil;4;B;rare;6713;ALA;3
Infest;3;B;uncommon;10816;ALA;8
Onyx Goblet;3;B;common;7687;ALA;10
Puppet Conjurer;2;BU;uncommon;13978;ALA;15
Resounding Scream;3;BRU;common;2904;ALA;1
Salvage Titan;6;B;rare;5406;ALA;23
Scavenger Drake;4;B;uncommon;2510;ALA;12
Shadowfeed;1;B;common;6657;ALA;24
Shore Snapper;3;BU;common;12611;ALA;15
Tar Fiend;6;B;rare;1427;ALA;18
Undead Leotau;6;BR;common;3203;ALA;5
Vein Drinker;6;BR;rare;3837;ALA;3
Viscera Dragger;4;B;common;7381;ALA;12
Bloodpyre Elemental;5;R;common;114;ALA;6
Bloodthorn Taunter;2;R;common;5760;ALA;20
Caldera Hellion;5;R;rare;667;ALA;23
Crucible of Fire;4;R;rare;13686;ALA;23
Dragon Fodder;2;R;common;4230;ALA;23
Dragon's Herald;1;R;uncommon;1937;ALA;5
Exuberant Firestoker;3;R;uncommon;6183;ALA;11
Flameblast Dragon;6;R;rare;13153;ALA;4
Goblin Assault;3;R;rare;1152;ALA;9
Goblin Mountaineer;1;R;common;13745;ALA;7
Hell's Thunder;3;R;rare;7232;ALA;0
Hissing Iguanar;3;R;common;942;ALA;16
Incurable Ogre;4;R;common;899;ALA;24
Jund Battlemage;3;BGR;uncommon;11978;ALA;0
Lightning Talons;3;R;common;2292;ALA;25
Magma Spray;1;R;common;11419;ALA;23
Predator Dragon;6;R;rare;9624;ALA;15
Resounding Thunder;3;BGR;common;7086;ALA;8
Ridge Rannet;7;R;common;7971;ALA;20
Rockslide Elemental;3;R;uncommon;7977;ALA;2
Scourge Devil;5;R;uncommon;1741;ALA;18
Skeletonize;5;BR;uncommon;11055;ALA;25
Soul's Fire;3;R;common;14380;ALA;24
Thorn-Thrash Viashino;4;GR;common;5162;ALA;6
Thunder-Thrash Elder;3;R;uncommon;8307;ALA;4
Viashino Skeleton;4;BR;common;2083;ALA;12
Vicious Shadows;7;R;rare;10620;ALA;5
Vithian Stinger;3;R;common;8577;ALA;24
Volcanic Submersion;5;R;common;2022;ALA;20
Where Ancients Tread;5;R;rare;7865;ALA;10
Algae Gharial;4;G;uncommon;13573;ALA;10
Behemoth's Herald;1;G;uncommon;72;ALA;24
Cavern Thoctar;6;GR;common;3454;ALA;21
Court Archers;3;G;common;9110;ALA;19
Cylian Elf;2;G;common;11011;ALA;9
Druid of the Anima;2;GRW;common;4135;ALA;14
Drumhunter;4;G;uncommon;9258;ALA;15
Elvish Visionary;2;G;common;3325;ALA;12
Feral Hydra;1;G;rare;9171;ALA;3
Gift of the Gargantuan;3;G;common;6124;ALA;8
Godtoucher;4;GW;common;10308;ALA;9
Jungle Weaver;7;G;common;8146;ALA;7
Keeper of Progenitus;4;G;rare;5821;ALA;0
Lush Growth;1;G;common;13479;ALA;15
Mighty Emergence;3;G;uncommon;6515;ALA;4
Manaplasm;3;G;rare;10715;ALA;0
Mosstodon;5;G;common;3067;ALA;15
Mycoloth;5;G;rare;1991;ALA;6
Naturalize;2;G;common;4197;ALA;2
Naya Battlemage;3;GRW;uncommon;10415;ALA;23
Ooze Garden;2;G;rare;13372;ALA;9
Resounding Roar;2;GRW;common;6387;ALA;6
Rhox Charger;4;G;uncommon;11343;ALA;22
Sacellum Godspeaker;3;G;rare;10044;ALA;22
Savage Hunger;3;G;common;4962;ALA;1
Skullmulcher;5;G;rare;10909;ALA;25
Soul's Might;5;G;common;14443;ALA;18
Spearbreaker Behemoth;7;G;rare;9404;ALA;14
Topan Ascetic;3;G;uncommon;5553;ALA;11
Wild Nacatl;1;G;common;13191;ALA;7
Agony Warp;2;BU;common;9809;ALA;1
Ajani Vengeant;4;RW;mythic;11371;ALA;17
Bant Charm;3;GUW;uncommon;10001;ALA;5
Blightning;3;BR;common;6181;ALA;3
Blood Cultist;3;BR;uncommon;5776;ALA;21
Branching Bolt;3;GR;common;5931;ALA;23
Brilliant Ultimatum;7;BUW;rare;12437;ALA;7
Broodmate Dragon;6;BGR;rare;13883;ALA;15
Bull Cerodon;6;RW;uncommon;12618;ALA;19
Carrion Thrash;5;BGR;common;5003;ALA;21
Clarion Ultimatum;7;GUW;rare;12429;ALA;20
Cruel Ultimatum;7;BRU;rare;5666;ALA;18
Deft Duelist;2;UW;common;6550;ALA;18
Empyrial Archangel;8;GUW;mythic;5685;ALA;4
Esper Charm;3;BUW;uncommon;2840;ALA;14
Fire-Field Ogre;4;BRU;uncommon;9550;ALA;9
Goblin Deathraiders;2;BR;common;2296;ALA;24
Godsire;8;GRW;mythic;5855;ALA;4
Grixis Charm;3;BRU;uncommon;2057;ALA;15
Hellkite Overlord;8;BGR;mythic;3547;ALA;23
Hindering Light;2;UW;common;11444;ALA;11
Jhessian Infiltrator;2;GU;uncommon;3198;ALA;21
Jund Charm;3;BGR;uncommon;1187;ALA;5
Kederekt Creeper;3;BRU;common;13236;ALA;1
Kiss of the Amesha;6;UW;uncommon;10549;ALA;12
Kresh the Bloodbraided;5;BGR;mythic;12241;ALA;9
Mayael the Anima;3;GRW;mythic;7943;ALA;14
Naya Charm;3;GRW;uncommon;2991;ALA;23
Necrogenesis;2;BG;uncommon;14610;ALA;19
Prince of Thralls;8;BRU;mythic;8406;ALA;7
Punish Ignorance;4;BUW;rare;8335;ALA;21
Qasali Ambusher;3;GW;uncommon;4986;ALA;17
Rafiq of the Many;4;GUW;mythic;1969;ALA;17
Rakeclaw Gargantuan;5;GRW;common;10506;ALA;25
Realm Razer;6;GRW;rare;13088;ALA;13
Rhox War Monk;3;GUW;uncommon;7941;ALA;4
Rip-Clan Crasher;2;GR;common;12784;ALA;8
Sangrite Surge;6;GR;uncommon;14924;ALA;11
Sarkhan Vol;4;GR;mythic;14680;ALA;12
Sedraxis Specter;3;BRU;rare;10265;ALA;11
Sedris, the Traitor King;6;BRU;mythic;11899;ALA;5
Sharuum the Hegemon;6;BUW;mythic;9650;ALA;13
Sigil Blessing;2;GW;common;12724;ALA;0
Sphinx Sovereign;8;BUW;mythic;9730;ALA;25
Sprouting Thrinax;3;BGR;uncommon;14426;ALA;15
Steward of Valeron;2;GW;common;745;ALA;14
Stoic Angel;4;GUW;rare;14947;ALA;6
Swerve;2;RU;uncommon;5560;ALA;14
Thoughtcutter Agent;2;BU;uncommon;1712;ALA;13
Tidehollow Sculler;2;BW;uncommon;10999;ALA;17
Tidehollow Strix;2;BU;common;2918;ALA;11
Titanic Ultimatum;7;GRW;rare;11204;ALA;20
Tower Gargoyle;4;BUW;uncommon;8424;ALA;15
Violent Ultimatum;7;BGR;rare;13825;ALA;0
Waveskimmer Aven;5;GUW;common;12896;ALA;25
Windwright Mage;3;BUW;common;11793;ALA;22
Woolly Thoctar;3;GRW;uncommon;5520;ALA;15
Lich's Mirror;5;;mythic;567;ALA;19
Minion Reflector;5;;rare;14061;ALA;0
Obelisk of Bant;3;GUW;common;1331;ALA;12
Obelisk of Esper;3;BUW;common;7288;ALA;5
Obelisk of Grixis;3;BRU;common;14846;ALA;4
Obelisk of Jund;3;BGR;common;8278;ALA;0
Obelisk of Naya;3;GRW;common;11938;ALA;24
Quietus Spike;3;;rare;11189;ALA;15
Relic of Progenitus;1;;common;2753;ALA;2
Sigil of Distinction;0;;rare;3016;ALA;4
Arcane Sanctum;0;BUW;uncommon;4648;ALA;12
Bant Panorama;0;;common;8773;ALA;9
Crumbling Necropolis;0;BRU;uncommon;11268;ALA;5
Esper Panorama;0;;common;8810;ALA;13
Grixis Panorama;0;;common;5646;ALA;0
Jund Panorama;0;;common;8479;ALA;2
Jungle Shrine;0;GRW;uncommon;9395;ALA;11
Naya Panorama;0;;common;14431;ALA;25
Savage Lands;0;BGR;uncommon;7484;ALA;15
Seaside Citadel;0;GUW;uncommon;9602;ALA;10
Plains;0;W;common;2599;ALA;0
Plains;0;W;common;1578;ALA;14
Plains;0;W;common;14620;ALA;16
Plains;0;W;common;1639;ALA;16
Island;0;U;common;7408;ALA;20
Island;0;U;common;10761;ALA;14
Island;0;U;common;10316;ALA;22
Island;0;U;common;14394;ALA;14
Swamp;0;B;common;6947;ALA;14
Swamp;0;B;common;2168;ALA;18
Swamp;0;B;common;3638;ALA;9
Swamp;0;B;common;11008;ALA;9
Mountain;0;R;common;13153;ALA;18
Mountain;0;R;common;5365;ALA;24
Mountain;0;R;common;7067;ALA;5
Mountain;0;R;common;14643;ALA;25
Forest;0;G;common;6512;ALA;23
Forest;0;G;common;8339;ALA;7
Forest;0;G;common;14596;ALA;24
Forest;0;G;common;7916;ALA;25
Rafiq of the Many;4;GUW;mythic;14853;ALA;24
Carrier Pigeons;4;W;common;11242;ALL;10
Carrier Pigeons;4;W;common;2842;ALL;14
Errand of Duty;2;W;common;3066;ALL;10
Errand of Duty;2;W;common;762;ALL;0
Exile;3;W;rare;4420;ALL;19
Inheritance;1;W;uncommon;888;ALL;22
Ivory Gargoyle;5;W;rare;3424;ALL;23
Juniper Order Advocate;3;W;uncommon;594;ALL;10
Kjeldoran Escort;4;W;common;7935;ALL;0
Kjeldoran Escort;4;W;common;12234;ALL;16
Kjeldoran Home Guard;4;W;uncommon;2378;ALL;3
Kjeldoran Pride;2;UW;common;1089;ALL;9
Kjeldoran Pride;2;UW;common;2409;ALL;21
Martyrdom;3;W;common;12635;ALL;22
Martyrdom;3;W;common;10901;ALL;15
Noble Steeds;3;W;common;3955;ALL;25
Noble Steeds;3;W;common;1783;ALL;22
Reinforcements;1;W;common;10291;ALL;4
Reinforcements;1;W;common;12208;ALL;8
Reprisal;2;W;common;2652;ALL;20
Reprisal;2;W;common;4990;ALL;13
Royal Decree;4;W;rare;2066;ALL;24
Royal Herbalist;1;W;common;3505;ALL;7
Royal Herbalist;1;W;common;4202;ALL;11
Scars of the Veteran;5;W;uncommon;10560;ALL;10
Seasoned Tactician;3;W;uncommon;5799;ALL;9
Sustaining Spirit;2;W;rare;13647;ALL;21
Sworn Defender;4;W;rare;3195;ALL;23
Unlikely Alliance;2;W;uncommon;7569;ALL;8
Wild Aesthir;3;W;common;14430;ALL;24
Wild Aesthir;3;W;common;2771;ALL;4
Arcane Denial;2;U;common;2737;ALL;21
Arcane Denial;2;U;common;2371;ALL;18
Awesome Presence;1;U;common;13497;ALL;8
Awesome Presence;1;U;common;12131;ALL;25
Benthic Explorers;4;U;common;6535;ALL;19
Benthic Explorers;4;U;common;6606;ALL;17
Browse;4;U;uncommon;2039;ALL;6
Diminishing Returns;4;U;rare;9329;ALL;16
False Demise;3;U;common;7282;ALL;3
False Demise;3;U;common;8944;ALL;13
Force of Will;5;U;uncommon;1139;ALL;4
Foresight;2;U;common;4151;ALL;23
Foresight;2;U;common;14597;ALL;6
Lat-Nam's Legacy;2;U;common;14549;ALL;3
Lat-Nam's Legacy;2;U;common;10005;ALL;7
Library of Lat-Nam;5;U;rare;1003;ALL;5
Phantasmal Sphere;2;U;rare;13844;ALL;13
Soldevi Heretic;3;UW;common;7343;ALL;14
Soldevi Heretic;3;UW;common;2144;ALL;15
Soldevi Sage;2;U;common;8613;ALL;25
Soldevi Sage;2;U;common;1169;ALL;3
Spiny Starfish;3;U;uncommon;12610;ALL;22
Storm Crow;2;U;common;13994;ALL;14
Storm Crow;2;U;common;4517;ALL;1
Storm Elemental;6;U;uncommon;9348;ALL;24
Suffocation;2;U;uncommon;97;ALL;11
Thought Lash;4;U;rare;11451;ALL;11
Tidal Control;3;U;rare;11482;ALL;21
Viscerid Armor;2;U;common;10830;ALL;18
Viscerid Armor;2;U;common;13907;ALL;22
Viscerid Drone;2;U;uncommon;10815;ALL;12
Balduvian Dead;4;BR;uncommon;4358;ALL;18
Casting of Bones;3;B;common;2610;ALL;5
Casting of Bones;3;B;common;13997;ALL;17
Contagion;5;B;uncommon;10338;ALL;5
Diseased Vermin;3;B;uncommon;9526;ALL;4
Dystopia;3;B;rare;534;ALL;10
Fatal Lore;4;B;rare;7439;ALL;12
Feast or Famine;4;B;common;9733;ALL;18
Feast or Famine;4;B;common;10669;ALL;13
Fevered Strength;3;B;common;5573;ALL;18
Fevered Strength;3;B;common;6219;ALL;13
Insidious Bookworms;1;B;common;5873;ALL;3
Insidious Bookworms;1;B;common;14183;ALL;25
Keeper of Tresserhorn;6;B;rare;13810;ALL;21
Krovikan Horror;4;B;rare;6077;ALL;16
Krovikan Plague;3;B;uncommon;9910;ALL;24
Lim-D?l's High Guard;3;B;common;10393;ALL;21
Lim-D?l's High Guard;3;B;common;9838;ALL;11
Misinformation;1;B;uncommon;7133;ALL;3
Phantasmal Fiend;4;BU;common;704;ALL;9
Phantasmal Fiend;4;BU;common;3263;ALL;8
Phyrexian Boon;3;B;common;9226;ALL;12
Phyrexian Boon;3;B;common;9548;ALL;11
Ritual of the Machine;4;B;rare;4983;ALL;23
Soldevi Adnate;2;B;common;13996;ALL;7
Soldevi Adnate;2;B;common;13765;ALL;18
Stench of Decay;3;B;common;836;ALL;25
Stench of Decay;3;B;common;9948;ALL;9
Stromgald Spy;4;B;uncommon;11183;ALL;13
Swamp Mosquito;2;B;common;2246;ALL;15
Swamp Mosquito;2;B;common;8065;ALL;24
Agent of Stromgald;1;BR;common;8029;ALL;15
Agent of Stromgald;1;BR;common;8742;ALL;4
Balduvian Horde;4;R;rare;8931;ALL;11
Balduvian War-Makers;5;R;common;8408;ALL;1
Balduvian War-Makers;5;R;common;12788;ALL;8
Bestial Fury;3;R;common;13267;ALL;25
Bestial Fury;3;R;common;7281;ALL;16
Burnout;2;R;uncommon;5903;ALL;25
Chaos Harlequin;4;R;rare;12921;ALL;16
Death Spark;1;R;uncommon;7782;ALL;14
Enslaved Scout;3;R;common;3443;ALL;21
Enslaved Scout;3;R;common;976;ALL;20
Gorilla Shaman;1;R;common;12963;ALL;17
Gorilla Shaman;1;R;common;1292;ALL;25
Gorilla War Cry;2;R;common;7201;ALL;3
Gorilla War Cry;2;R;common;4578;ALL;4
Guerrilla Tactics;2;R;common;11790;ALL;13
Guerrilla Tactics;2;R;common;10633;ALL;25
Omen of Fire;5;R;rare;1891;ALL;10
Pillage;3;R;uncommon;843;ALL;21
Primitive Justice;2;GR;uncommon;3369;ALL;6
Pyrokinesis;6;R;uncommon;2287;ALL;4
Rogue Skycaptain;3;R;rare;8542;ALL;4
Soldier of Fortune;1;R;uncommon;8117;ALL;18
Storm Shaman;3;R;common;11748;ALL;4
Storm Shaman;3;R;common;13565;ALL;2
Varchild's Crusader;4;R;common;2285;ALL;3
Varchild's Crusader;4;R;common;1475;ALL;6
Varchild's War-Riders;2;R;rare;4802;ALL;24
Veteran's Voice;1;R;common;7777;ALL;10
Veteran's Voice;1;R;common;8857;ALL;4
Bounty of the Hunt;5;G;uncommon;2508;ALL;23
Deadly Insect;5;G;common;1446;ALL;11
Deadly Insect;5;G;common;11535;ALL;10
Elvish Bard;5;G;uncommon;10570;ALL;4
Elvish Ranger;3;G;common;11590;ALL;4
Elvish Ranger;3;G;common;12333;ALL;9
Elvish Spirit Guide;3;G;uncommon;6578;ALL;6
Fyndhorn Druid;3;G;common;10328;ALL;23
Fyndhorn Druid;3;G;common;13992;ALL;19
Gargantuan Gorilla;7;G;rare;9245;ALL;14
Gift of the Woods;1;G;common;584;ALL;10
Gift of the Woods;1;G;common;14362;ALL;6
Gorilla Berserkers;5;G;common;1571;ALL;10
Gorilla Berserkers;5;G;common;7805;ALL;12
Gorilla Chieftain;4;G;common;5451;ALL;12
Gorilla Chieftain;4;G;common;13812;ALL;21
Hail Storm;3;G;uncommon;12787;ALL;3
Kaysa;5;G;rare;11066;ALL;1
Nature's Chosen;1;G;uncommon;1301;ALL;15
Nature's Wrath;6;G;rare;2262;ALL;13
Splintering Wind;4;G;rare;4146;ALL;25
Taste of Paradise;4;G;common;3355;ALL;14
Taste of Paradise;4;G;common;5561;ALL;6
Tornado;5;G;rare;9173;ALL;9
Undergrowth;1;GR;common;7352;ALL;9
Undergrowth;1;GR;common;5732;ALL;2
Whip Vine;3;G;common;7650;ALL;8
Whip Vine;3;G;common;2342;ALL;3
Yavimaya Ancients;5;G;common;10272;ALL;24
Yavimaya Ancients;5;G;common;3768;ALL;7
Yavimaya Ants;4;G;uncommon;4587;ALL;7
Energy Arc;2;UW;uncommon;14792;ALL;6
Lim-D?l's Vault;2;BU;uncommon;13506;ALL;2
Lim-D?l's Paladin;4;BR;uncommon;4979;ALL;22
Surge of Strength;2;GR;uncommon;2681;ALL;16
Nature's Blessing;4;GW;uncommon;9851;ALL;12
Wandering Mage;3;BUW;rare;2227;ALL;16
Lord of Tresserhorn;4;BRU;rare;11761;ALL;11
Misfortune;4;BGR;rare;10889;ALL;8
Winter's Night;3;GRW;rare;325;ALL;9
Phelddagrif;4;GUW;rare;11555;ALL;0
Aesthir Glider;3;;common;4835;ALL;17
Aesthir Glider;3;;common;7537;ALL;22
Ashnod's Cylix;2;;rare;13197;ALL;15
Astrolabe;3;;common;11805;ALL;21
Astrolabe;3;;common;11859;ALL;14
Floodwater Dam;3;;rare;12786;ALL;25
Gustha's Scepter;0;;rare;8280;ALL;14
Helm of Obedience;4;;rare;11299;ALL;21
Lodestone Bauble;0;;rare;1963;ALL;0
Mishra's Groundbreaker;4;;uncommon;12348;ALL;1
Mystic Compass;2;;uncommon;463;ALL;13
Phyrexian Devourer;6;;rare;4841;ALL;18
Phyrexian Portal;3;;rare;154;ALL;12
Phyrexian War Beast;3;;common;13302;ALL;22
Phyrexian War Beast;3;;common;13473;ALL;24
Scarab of the Unseen;2;;uncommon;8085;ALL;4
Shield Sphere;0;;uncommon;10153;ALL;9
Sol Grail;3;;uncommon;2028;ALL;22
Soldevi Digger;2;;rare;3168;ALL;25
Soldevi Sentry;1;;common;10549;ALL;1
Soldevi Sentry;1;;common;945;ALL;12
Soldevi Steam Beast;5;;common;2246;ALL;6
Soldevi Steam Beast;5;;common;2571;ALL;25
Storm Cauldron;5;;rare;11019;ALL;2
Urza's Engine;5;;uncommon;7361;ALL;21
Whirling Catapult;4;;uncommon;4996;ALL;1
Balduvian Trading Post;0;R;rare;13288;ALL;11
Heart of Yavimaya;0;G;rare;2009;ALL;24
Kjeldoran Outpost;0;W;rare;5226;ALL;22
Lake of the Dead;0;B;rare;3800;ALL;22
School of the Unseen;0;;uncommon;8219;ALL;8
Sheltered Valley;0;;rare;8564;ALL;1
Soldevi Excavations;0;U;rare;14541;ALL;24
Thawing Glaciers;0;;rare;10672;ALL;5
Plains;0;W;common;9917;ANA;0
Plains;0;W;common;11218;ANA;10
Island;0;U;common;1182;ANA;25
Island;0;U;common;12767;ANA;3
Swamp;0;B;common;13783;ANA;7
Plains;0;W;common;8734;ANA;8
Swamp;0;B;common;12127;ANA;10
Plains;0;W;common;3444;ANA;17
Mountain;0;R;common;4832;ANA;6
Plains;0;W;common;3207;ANA;11
Mountain;0;R;common;3631;ANA;18
Island;0;U;common;8184;ANA;4
Forest;0;G;common;4217;ANA;15
Island;0;U;common;978;ANA;6
Forest;0;G;common;10753;ANA;11
Island;0;U;common;14770;ANA;8
Swamp;0;B;common;3277;ANA;19
Swamp;0;B;common;1379;ANA;10
Swamp;0;B;common;598;ANA;1
Mountain;0;R;common;7878;ANA;7
Mountain;0;R;common;3495;ANA;12
Mountain;0;R;common;10813;ANA;4
Forest;0;G;common;1874;ANA;0
Forest;0;G;common;8898;ANA;2
Forest;0;G;common;7532;ANA;24
Plains;0;W;common;7010;ANA;17
Plains;0;W;common;4619;ANA;7
Plains;0;W;common;684;ANA;7
Island;0;U;common;9503;ANA;16
Island;0;U;common;9576;ANA;21
Island;0;U;common;5714;ANA;8
Swamp;0;B;common;9160;ANA;4
Swamp;0;B;common;3621;ANA;22
Swamp;0;B;common;12652;ANA;4
Mountain;0;R;common;7026;ANA;1
Mountain;0;R;common;4194;ANA;11
Mountain;0;R;common;12805;ANA;25
Forest;0;G;common;4315;ANA;9
Forest;0;G;common;3064;ANA;1
Forest;0;G;common;1031;ANA;20
Angel of Vitality;3;W;uncommon;9267;ANB;7
Angelic Guardian;6;W;rare;8941;ANB;18
Angelic Reward;5;W;uncommon;2806;ANB;9
Bond of Discipline;5;W;uncommon;2009;ANB;2
Charmed Stray;1;W;common;10283;ANB;11
Confront the Assault;5;W;uncommon;9127;ANB;13
Fencing Ace;2;W;common;5583;ANB;11
Goring Ceratops;7;W;rare;7155;ANB;10
Hallowed Priest;2;W;uncommon;14167;ANB;8
Impassioned Orator;2;W;common;7303;ANB;19
Inspiring Commander;6;W;rare;5101;ANB;20
Knight's Pledge;2;W;common;3635;ANB;10
Leonin Warleader;4;W;rare;5184;ANB;13
Loxodon Line Breaker;3;W;common;10789;ANB;8
Moorland Inquisitor;2;W;common;5492;ANB;6
Pacifism;2;W;common;5407;ANB;11
Sanctuary Cat;1;W;common;12062;ANB;22
Serra Angel;5;W;uncommon;12589;ANB;12
Shrine Keeper;2;W;common;13811;ANB;14
Soulmender;1;W;common;9366;ANB;21
Spiritual Guardian;5;W;common;12291;ANB;24
Tactical Advantage;1;W;common;4387;ANB;13
Air Elemental;5;U;uncommon;6741;ANB;0
Armored Whirl Turtle;3;U;common;10256;ANB;1
Cloudkin Seer;3;U;common;3480;ANB;13
Coral Merfolk;2;U;common;12074;ANB;8
Frilled Sea Serpent;6;U;common;10279;ANB;17
Glint;2;U;common;14206;ANB;15
Octoprophet;4;U;common;8659;ANB;13
Overflowing Insight;7;U;rare;3473;ANB;16
Riddlemaster Sphinx;6;U;rare;11875;ANB;23
River's Favor;1;U;common;4744;ANB;7
Sleep;4;U;uncommon;6400;ANB;13
Soulblade Djinn;5;U;rare;10056;ANB;12
Sworn Guardian;2;U;common;14589;ANB;3
Unsummon;1;U;common;2785;ANB;13
Wall of Runes;1;U;common;5473;ANB;15
Warden of Evos Isle;3;U;uncommon;8525;ANB;11
Waterkin Shaman;2;U;common;6457;ANB;17
Waterknot;3;U;common;14325;ANB;19
Windreader Sphinx;7;U;rare;11744;ANB;9
Windstorm Drake;5;U;uncommon;2069;ANB;19
Winged Words;3;U;common;9431;ANB;13
Zephyr Gull;1;U;common;8899;ANB;3
Bad Deal;6;B;uncommon;12156;ANB;0
Compound Fracture;1;B;common;8022;ANB;19
Cruel Cut;2;B;common;1838;ANB;16
Demon of Loathing;7;B;rare;3416;ANB;21
Eternal Thirst;2;B;uncommon;7514;ANB;20
Krovikan Scoundrel;2;B;common;11402;ANB;4
Malakir Cullblade;2;B;uncommon;1879;ANB;9
Mardu Outrider;3;B;rare;3480;ANB;21
Murder;3;B;uncommon;4108;ANB;2
Nightmare;6;B;rare;5128;ANB;22
Nimble Pilferer;2;B;common;2575;ANB;17
Raise Dead;1;B;common;13216;ANB;9
Sanitarium Skeleton;1;B;common;6993;ANB;13
Savage Gorger;3;B;common;7406;ANB;13
Scathe Zombies;3;B;common;4510;ANB;6
Sengir Vampire;5;B;uncommon;2037;ANB;10
Skeleton Archer;4;B;common;2016;ANB;24
Soulhunter Rakshasa;5;B;rare;13959;ANB;5
Typhoid Rats;1;B;common;2633;ANB;8
Unlikely Aid;2;B;common;2588;ANB;23
Vampire Opportunist;2;B;common;13329;ANB;8
Witch's Familiar;3;B;common;4263;ANB;25
Bombard;3;R;common;3579;ANB;22
Burn Bright;3;R;common;14096;ANB;18
Fearless Halberdier;3;R;common;10943;ANB;9
Goblin Gang Leader;4;R;uncommon;2810;ANB;6
Goblin Gathering;3;R;common;2402;ANB;20
Goblin Trashmaster;4;R;rare;7106;ANB;10
Goblin Tunneler;2;R;common;499;ANB;24
Hurloon Minotaur;3;R;common;12155;ANB;2
Immortal Phoenix;6;R;rare;2166;ANB;25
Inescapable Blaze;6;R;uncommon;775;ANB;9
Maniacal Rage;2;R;common;12663;ANB;19
Molten Ravager;3;R;common;12207;ANB;8
Nest Robber;2;R;common;392;ANB;3
Ogre Battledriver;4;R;rare;11670;ANB;15
Raging Goblin;1;R;common;8133;ANB;16
Raid Bombardment;3;R;uncommon;2090;ANB;19
Reduce to Ashes;5;R;common;13830;ANB;20
Shock;1;R;common;11491;ANB;19
Siege Dragon;7;R;rare;9953;ANB;20
Storm Strike;1;R;common;13899;ANB;24
Tin Street Cadet;1;R;common;3057;ANB;9
Volcanic Dragon;6;R;uncommon;436;ANB;24
Affectionate Indrik;6;G;uncommon;9478;ANB;0
Baloth Packhunter;4;G;common;5267;ANB;24
Charging Badger;1;G;common;12350;ANB;15
